Time,PressureIn,PressureOut,PressureDifference
2022-05-26 20:16:29.545,0.42,-0.08,-0.5
2022-05-26 20:16:39.560,0.42,-0.08,-0.5
2022-05-26 20:16:49.574,0.46,-0.08,-0.54
2022-05-26 20:16:59.589,0.42,-0.04,-0.46
2022-05-26 20:17:09.611,0.46,-0.04,-0.5
2022-05-26 20:17:19.625,0.42,-0.08,-0.5
2022-05-26 20:17:29.640,0.42,-0.08,-0.5
2022-05-26 20:17:39.670,0.42,-0.08,-0.5
2022-05-26 20:17:49.684,0.42,-0.08,-0.5
2022-05-26 20:17:59.715,0.46,-0.08,-0.54
2022-05-26 20:18:09.729,0.42,-0.08,-0.5
2022-05-26 20:18:19.759,0.46,-0.08,-0.54
2022-05-26 20:18:29.774,0.42,-0.08,-0.5
2022-05-26 20:18:39.804,0.42,-0.08,-0.5
2022-05-26 20:18:49.818,0.42,-0.08,-0.5
2022-05-26 20:18:59.849,0.46,-0.04,-0.5
2022-05-26 20:19:09.867,0.42,-0.08,-0.5
2022-05-26 20:19:19.882,0.46,-0.08,-0.54
2022-05-26 20:19:29.896,0.46,-0.08,-0.54
2022-05-26 20:19:39.912,0.46,-0.08,-0.54
2022-05-26 20:19:49.926,0.42,-0.08,-0.5
2022-05-26 20:19:59.956,0.46,-0.08,-0.54
2022-05-26 20:20:09.971,0.46,-0.08,-0.54
2022-05-26 20:20:20.001,0.46,-0.08,-0.54
2022-05-26 20:20:30.016,0.42,-0.08,-0.5
2022-05-26 20:20:40.030,0.46,-0.08,-0.54
2022-05-26 20:20:50.047,0.46,-0.08,-0.54
2022-05-26 20:21:00.062,0.46,-0.04,-0.5
2022-05-26 20:21:10.080,0.42,-0.08,-0.5
2022-05-26 20:21:20.095,0.42,-0.08,-0.5
2022-05-26 20:21:30.109,0.46,-0.08,-0.54
2022-05-26 20:21:40.140,0.42,-0.08,-0.5
2022-05-26 20:21:50.156,0.42,-0.04,-0.46
2022-05-26 20:22:00.171,0.42,-0.08,-0.5
2022-05-26 20:22:10.201,0.42,-0.08,-0.5
2022-05-26 20:22:20.215,0.46,-0.08,-0.54
2022-05-26 20:22:30.246,0.42,-0.04,-0.46
2022-05-26 20:22:40.260,0.42,-0.08,-0.5
2022-05-26 20:22:50.275,0.42,-0.08,-0.5
2022-05-26 20:23:00.305,0.42,-0.04,-0.46
2022-05-26 20:23:10.324,0.42,-0.08,-0.5
2022-05-26 20:23:20.339,0.42,-0.08,-0.5
2022-05-26 20:23:30.369,0.42,-0.04,-0.46
2022-05-26 20:23:40.383,0.42,-0.08,-0.5
2022-05-26 20:23:50.399,0.42,-0.08,-0.5
2022-05-26 20:24:00.429,0.46,-0.08,-0.54
2022-05-26 20:24:10.444,0.46,-0.08,-0.54
2022-05-26 20:24:20.475,0.46,-0.04,-0.5
2022-05-26 20:24:30.489,0.42,-0.08,-0.5
2022-05-26 20:24:40.519,0.46,-0.08,-0.54
2022-05-26 20:24:50.535,0.46,-0.08,-0.54
2022-05-26 20:25:00.560,0.46,-0.08,-0.54
2022-05-26 20:25:10.579,0.46,-0.04,-0.5
2022-05-26 20:25:20.593,0.42,-0.08,-0.5
2022-05-26 20:25:30.608,0.46,-0.08,-0.54
2022-05-26 20:25:40.623,0.46,-0.08,-0.54
2022-05-26 20:25:50.637,0.42,-0.08,-0.5
2022-05-26 20:26:00.667,0.46,-0.08,-0.54
2022-05-26 20:26:10.682,0.46,-0.08,-0.54
2022-05-26 20:26:20.696,0.46,-0.08,-0.54
2022-05-26 20:26:30.728,0.42,-0.08,-0.5
2022-05-26 20:26:40.742,0.46,-0.08,-0.54
2022-05-26 20:26:50.773,0.42,-0.08,-0.5
2022-05-26 20:27:00.803,0.46,-0.08,-0.54
2022-05-26 20:27:10.821,0.42,-0.08,-0.5
2022-05-26 20:27:20.851,0.42,-0.08,-0.5
2022-05-26 20:27:30.882,0.46,-0.08,-0.54
2022-05-26 20:27:40.896,0.42,-0.08,-0.5
2022-05-26 20:27:50.926,0.46,-0.08,-0.54
2022-05-26 20:28:00.956,0.42,-0..08,-0.54
2022-05-26 20:28:10.971, PAUSE 
2022-05-26 20:28:21.001,0.46,-0.04,-0.5
2022-05-26 20:28:31.016,0.46,-0.04,-0.5
2022-05-26 20:28:41.046,0.46,-0.08,-0.54
2022-05-26 20:28:51.076,0.46,-0.08,-0.54
2022-05-26 20:29:01.091,0.46,-0.04,-0.5
2022-05-26 20:29:11.110,0.46,-0.08,-0.54
2022-05-26 20:29:21.125,0.46,-0.08,-0.54
2022-05-26 20:29:31.155,0.42,-0.08,-0.5
2022-05-26 20:29:41.185,0.5,-0.08,-0.57
2022-05-26 20:29:51.200,0.46,-0.08,-0.54
2022-05-26 20:30:01.214,0.46,-0.08,-0.54
2022-05-26 20:30:11.244,0.46,-0.08,-0.54
2022-05-26 20:30:21.275,0.46,-0.04,-0.5
2022-05-26 20:30:31.305,0.46,-0.04,-0.5
2022-05-26 20:30:41.335,0.42,-0.08,-0.5
2022-05-26 20:30:51.365,0.46,-0.08,-0.54
2022-05-26 20:31:01.380,0.46,-0.08,-0.54
2022-05-26 20:31:11.399,0.46,-0.04,-0.5
2022-05-26 20:31:21.413,0.46,-0.08,-0.54
2022-05-26 20:31:31.443,0.42,-0.08,-0.5
2022-05-26 20:31:41.458,0.5,-0.08,-0.57
2022-05-26 20:31:51.488,0.46,-0.04,-0.5
2022-05-26 20:32:01.519,0.5,-0.08,-0.57
2022-05-26 20:32:11.547,0.46,-0.08,-0.54
2022-05-26 20:32:21.577,0.42,-0.08,-0.5
2022-05-26 20:32:31.592,0.46,-0.08,-0.54
2022-05-26 20:32:41.606,0.46,-0.08,-0.54
2022-05-26 20:32:51.637,0.46,-0.04,-0.5
2022-05-26 20:33:01.651,0.46,-0.04,-0.5
2022-05-26 20:33:11.669,0.46,-0.08,-0.54
2022-05-26 20:33:21.684,0.42,-0.08,-0.5
2022-05-26 20:33:31.699,0.46,-0.08,-0.54
2022-05-26 20:33:41.713,0.46,-0.08,-0.54
2022-05-26 20:33:51.743,0.46,-0.04,-0.5
2022-05-26 20:34:01.773,0.46,-0.08,-0.54
2022-05-26 20:34:11.803,0.42,-0.08,-0.5
2022-05-26 20:34:21.818,0.46,-0.08,-0.54
2022-05-26 20:34:31.837,0.46,-0.04,-0.5
2022-05-26 20:34:41.852,0.46,-0.08,-0.54
2022-05-26 20:34:51.868,0.46,-0.08,-0.54
2022-05-26 20:35:01.889,0.46,-0.08,-0.54
2022-05-26 20:35:11.914,0.5,-0.04,-0.54
2022-05-26 20:35:21.944,0.46,-0.08,-0.54
2022-05-26 20:35:31.975,0.46,-0.08,-0.54
2022-05-26 20:35:42.005,0.46,-0.08,-0.54
2022-05-26 20:35:52.035,0.5,-0.08,-0.57
2022-05-26 20:36:02.065,0.5,-0.04,-0.54
2022-05-26 20:36:12.080,0.46,-0.08,-0.54
2022-05-26 20:36:22.110,0.5,-0.08,-0.57
2022-05-26 20:36:32.140,0.46,-0.08,-0.54
2022-05-26 20:36:42.154,0.46,-0.08,-0.54
2022-05-26 20:36:52.185,0.46,-0.08,-0.54
2022-05-26 20:37:02.215,0.5,-0.04,-0.54
2022-05-26 20:37:12.233,0.46,-0.04,-0.5
2022-05-26 20:37:22.248,0.46,-0.08,-0.54
2022-05-26 20:37:32.278,0.46,-0.08,-0.54
2022-05-26 20:37:42.293,0.46,-0.08,-0.54
2022-05-26 20:37:52.324,0.5,-0.08,-0.57
2022-05-26 20:38:02.338,0.46,-0.08,-0.54
2022-05-26 20:38:12.368,0.46,-0.08,-0.54
2022-05-26 20:38:22.383,0.5,-0.08,-0.57
2022-05-26 20:38:32.398,0.5,-0.08,-0.57
2022-05-26 20:38:42.428,0.46,-0.04,-0.5
2022-05-26 20:38:52.458,0.46,-0.08,-0.54
2022-05-26 20:39:02.488,0.5,-0.08,-0.57
2022-05-26 20:39:12.519,0.46,-0.08,-0.54
2022-05-26 20:39:22.549,0.5,-0.04,-0.54
2022-05-26 20:39:32.564,0.46,-0.08,-0.54
2022-05-26 20:39:42.594,0.46,-0.08,-0.54
2022-05-26 20:39:52.609,0.46,-0.08,-0.54
2022-05-26 20:40:02.624,0.46,-0.08,-0.54
2022-05-26 20:40:12.654,0.42,-0.08,-0.5
2022-05-26 20:40:22.684,0.46,-0.04,-0.5
2022-05-26 20:40:32.714,0.46,-0.04,-0.5
2022-05-26 20:40:42.744,0.46,-0.08,-0.54
2022-05-26 20:40:52.759,0.46,-0.08,-0.54
2022-05-26 20:41:02.774,0.42,-0.08,-0.5
2022-05-26 20:41:12.793,0.46,-0.08,-0.54
2022-05-26 20:41:22.807,0.46,-0.08,-0.54
2022-05-26 20:41:32.837,0.46,-0.08,-0.54
2022-05-26 20:41:42.867,0.5,-0.08,-0.57
2022-05-26 20:41:52.898,0.46,-0.04,-0.5
2022-05-26 20:42:02.929,0.42,-0.08,-0.5
2022-05-26 20:42:12.975,0.46,-0.08,-0.54
2022-05-26 20:42:22.989,0.46,-0.08,-0.54
2022-05-26 20:42:33.019,0.5,-0.04,-0.54
2022-05-26 20:42:43.049,0.46,-0.08,-0.54
2022-05-26 20:42:53.064,0.5,-0.08,-0.57
2022-05-26 20:43:03.094,0.46,-0.04,-0.5
2022-05-26 20:43:13.112,0.46,-0.08,-0.54
2022-05-26 20:43:23.127,0.46,-0.08,-0.54
2022-05-26 20:43:33.157,0.46,-0.04,-0.5
2022-05-26 20:43:43.187,0.5,-0.04,-0.54
2022-05-26 20:43:53.203,0.5,-0.08,-0.57
2022-05-26 20:44:03.218,0.46,-0.08,-0.54
2022-05-26 20:44:13.232,0.46,-0.08,-0.54
2022-05-26 20:44:23.262,0.46,-0.08,-0.54
2022-05-26 20:44:33.277,0.46,-0.08,-0.54
2022-05-26 20:44:43.291,0.46,-0.08,-0.54
2022-05-26 20:44:53.306,0.46,-0.04,-0.5
2022-05-26 20:45:03.331,0.46,-0.04,-0.5
2022-05-26 20:45:13.349,0.5,-0.08,-0.57
2022-05-26 20:45:23.364,0.46,-0.04,-0.5
2022-05-26 20:45:33.394,0.46,-0.04,-0.5
2022-05-26 20:45:43.424,0.46,-0.04,-0.5
2022-05-26 20:45:53.442,0.42,-0.04,-0.46
2022-05-26 20:46:03.458,0.46,-0.08,-0.54
2022-05-26 20:46:13.489,0.46,-0.08,-0.54
2022-05-26 20:46:23.519,0.46,-0.04,-0.5
2022-05-26 20:46:33.549,0.46,-0.08,-0.54
2022-05-26 20:46:43.563,0.42,-0.08,-0.5
2022-05-26 20:46:53.594,0.5,-0.04,-0.54
2022-05-26 20:47:03.613,0.46,-0.04,-0.5
2022-05-26 20:47:13.627,0.46,-0.04,-0.5
2022-05-26 20:47:23.657,0.5,-0.04,-0.54
2022-05-26 20:47:33.687,0.5,-0.08,-0.57
2022-05-26 20:47:43.718,0.5,-0.04,-0.54
2022-05-26 20:47:53.733,0.46,-0.08,-0.54
2022-05-26 20:48:03.763,0.46,-0.08,-0.54
2022-05-26 20:48:13.793,0.46,-0.08,-0.54
2022-05-26 20:48:23.823,0.5,-0.04,-0.54
2022-05-26 20:48:33.839,0.42,-0.04,-0.46
2022-05-26 20:48:43.869,0.46,-0.04,-0.5
2022-05-26 20:48:53.899,0.5,-0.04,-0.54
2022-05-26 20:49:03.918,0.5,-0.04,-0.54
2022-05-26 20:49:13.948,0.46,-0.04,-0.5
2022-05-26 20:49:23.963,0.46,-0.08,-0.54
2022-05-26 20:49:33.993,0.46,-0.04,-0.5
2022-05-26 20:49:44.007,0.46,-0.04,-0.5
2022-05-26 20:49:54.037,0.46,-0.04,-0.5
2022-05-26 20:50:04.068,0.46,-0.08,-0.54
2022-05-26 20:50:14.082,0.46,-0.08,-0.54
2022-05-26 20:50:24.113,0.5,-0.08,-0.57
2022-05-26 20:50:34.143,0.46,-0.08,-0.54
2022-05-26 20:50:44.157,0.46,-0.08,-0.54
2022-05-26 20:50:54.173,0.5,-0.08,-0.57
2022-05-26 20:51:04.198,0.46,-0.04,-0.5
2022-05-26 20:51:14.229,0.46,-0.04,-0.5
2022-05-26 20:51:24.259,0.46,-0.08,-0.54
2022-05-26 20:51:34.289,0.5,-0.08,-0.57
2022-05-26 20:51:44.304,0.46,-0.04,-0.5
2022-05-26 20:51:54.318,0.42,-0.08,-0.5
2022-05-26 20:52:04.333,0.46,-0.08,-0.54
2022-05-26 20:52:14.347,0.46,-0.08,-0.54
2022-05-26 20:52:24.362,0.46,-0.04,-0.5
2022-05-26 20:52:34.376,0.46,-0.04,-0.5
2022-05-26 20:52:44.391,0.46,-0.04,-0.5
2022-05-26 20:52:54.405,0.46,-0.04,-0.5
2022-05-26 20:53:04.424,0.46,-0.04,-0.5
2022-05-26 20:53:14.439,0.46,-0.08,-0.54
2022-05-26 20:53:24.453,0.46,-0.04,-0.5
2022-05-26 20:53:34.468,0.5,-0.08,-0.57
2022-05-26 20:53:44.483,0.46,-0.04,-0.5
2022-05-26 20:53:54.497,0.46,-0.08,-0.54
2022-05-26 20:54:04.512,0.46,-0.08,-0.54
2022-05-26 20:54:14.526,0.46,-0.08,-0.54
2022-05-26 20:54:24.542,0.5,-0.04,-0.54
2022-05-26 20:54:34.557,0.46,-0.08,-0.54
2022-05-26 20:54:44.571,0.46,-0.08,-0.54
2022-05-26 20:54:54.586,0.5,-0.04,-0.54
2022-05-26 20:55:04.604,0.5,-0.04,-0.54
2022-05-26 20:55:14.619,0.5,-0.04,-0.54
2022-05-26 20:55:24.633,0.46,-0.08,-0.54
2022-05-26 20:55:34.648,0.46,-0.08,-0.54
2022-05-26 20:55:44.662,0.5,-0.04,-0.54
2022-05-26 20:55:54.677,0.46,-0.08,-0.54
2022-05-26 20:56:04.691,0.46,-0.04,-0.5
2022-05-26 20:56:14.706,0.46,-0.08,-0.54
2022-05-26 20:56:24.721,0.46,-0.08,-0.54
2022-05-26 20:56:34.738,0.46,-0.08,-0.54
2022-05-26 20:56:44.752,0.46,-0.08,-0.54
2022-05-26 20:56:54.767,0.5,-0.04,-0.54
2022-05-26 20:57:04.786,0.5,-0.08,-0.57
2022-05-26 20:57:14.801,0.46,-0.08,-0.54
2022-05-26 20:57:24.815,0.42,-0.08,-0.5
2022-05-26 20:57:34.830,0.5,-0.08,-0.57
2022-05-26 20:57:44.844,0.5,-0.04,-0.54
2022-05-26 20:57:54.859,0.46,-0.08,-0.54
2022-05-26 20:58:04.873,0.46,-0.08,-0.54
2022-05-26 20:58:14.904,0.46,-0.08,-0.54
2022-05-26 20:58:24.934,0.46,-0.08,-0.54
2022-05-26 20:58:34.948,0.42,-0.08,-0.5
2022-05-26 20:58:44.963,0.42,-0.08,-0.5
2022-05-26 20:58:54.979,0.5,-0.04,-0.54
2022-05-26 20:59:04.997,0.46,-0.04,-0.5
2022-05-26 20:59:15.011,0.46,-0.04,-0.5
2022-05-26 20:59:25.026,0.46,-0.04,-0.5
2022-05-26 20:59:35.041,0.46,-0.08,-0.54
2022-05-26 20:59:45.055,0.46,-0.08,-0.54
2022-05-26 20:59:55.070,0.46,-0.08,-0.54
2022-05-26 21:00:05.084,0.5,-0.04,-0.54
2022-05-26 21:00:15.099,0.46,-0.04,-0.5
2022-05-26 21:00:25.114,0.46,-0.04,-0.5
2022-05-26 21:00:35.128,0.46,-0.04,-0.5
2022-05-26 21:00:45.143,0.42,-0.08,-0.5
2022-05-26 21:00:55.157,0.5,-0.04,-0.54
2022-05-26 21:01:05.177,0.46,-0.04,-0.5
2022-05-26 21:01:15.201,0.46,-0.08,-0.54
2022-05-26 21:01:25.216,0.46,-0.08,-0.54
2022-05-26 21:01:35.230,0.46,-0.08,-0.54
2022-05-26 21:01:45.245,0.46,-0.08,-0.54
2022-05-26 21:01:55.259,0.46,-0.08,-0.54
2022-05-26 21:02:05.274,0.42,-0.08,-0.5
2022-05-26 21:02:15.288,0.5,-0.08,-0.57
2022-05-26 21:02:25.303,0.46,-0.08,-0.54
2022-05-26 21:02:35.317,0.46,-0.08,-0.54
2022-05-26 21:02:45.333,0.46,-0.08,-0.54
2022-05-26 21:02:55.363,0.46,-0.08,-0.54
2022-05-26 21:03:05.381,0.5,-0.08,-0.57
2022-05-26 21:03:15.396,0.42,-0.08,-0.5
2022-05-26 21:03:25.410,0.46,-0.08,-0.54
2022-05-26 21:03:35.426,0.5,-0.08,-0.57
2022-05-26 21:03:45.440,0.46,-0.08,-0.54
2022-05-26 21:03:55.455,0.5,-0.08,-0.57
2022-05-26 21:04:05.485,0.46,-0.08,-0.54
2022-05-26 21:04:15.500,0.46,-0.04,-0.5
2022-05-26 21:04:25.514,0.5,-0.08,-0.57
2022-05-26 21:04:35.529,0.46,-0.08,-0.54
2022-05-26 21:04:45.543,0.46,-0.08,-0.54
2022-05-26 21:04:55.558,0.46,-0.08,-0.54
2022-05-26 21:05:05.578,0.5,-0.04,-0.54
2022-05-26 21:05:15.593,0.46,-0.04,-0.5
2022-05-26 21:05:25.608,0.46,-0.08,-0.54
2022-05-26 21:05:35.622,0.46,-0.04,-0.5
2022-05-26 21:05:45.652,0.46,-0.08,-0.54
2022-05-26 21:05:55.668,0.46,-0.08,-0.54
2022-05-26 21:06:05.682,0.46,-0.08,-0.54
2022-05-26 21:06:15.697,0.5,-0.08,-0.57
2022-05-26 21:06:25.711,0.5,-0.08,-0.57
2022-05-26 21:06:35.726,0.46,-0.08,-0.54
2022-05-26 21:06:45.741,0.46,-0.04,-0.5
2022-05-26 21:06:55.771,0.46,-0.08,-0.54
2022-05-26 21:07:05.791,0.46,-0.08,-0.54
2022-05-26 21:07:15.822,0.46,-0.08,-0.54
2022-05-26 21:07:25.852,0.46,-0.08,-0.54
2022-05-26 21:07:35.866,0.5,-0.04,-0.54
2022-05-26 21:07:45.881,0.46,-0.08,-0.54
2022-05-26 21:07:55.895,0.46,-0.08,-0.54
2022-05-26 21:08:05.910,0.46,-0.04,-0.5
2022-05-26 21:08:15.926,0.5,-0.08,-0.57
2022-05-26 21:08:25.941,0.46,-0.04,-0.5
2022-05-26 21:08:35.955,0.42,-0.08,-0.5
2022-05-26 21:08:45.970,0.46,-0.08,-0.54
2022-05-26 21:08:55.984,0.46,-0.04,-0.5
2022-05-26 21:09:06.003,0.46,-0.08,-0.54
2022-05-26 21:09:16.017,0.46,-0.08,-0.54
2022-05-26 21:09:26.032,0.46,-0.08,-0.54
2022-05-26 21:09:36.047,0.46,-0.04,-0.5
2022-05-26 21:09:46.061,0.46,-0.08,-0.54
2022-05-26 21:09:56.076,0.46,-0.08,-0.54
2022-05-26 21:10:06.093,0.46,-0.04,-0.5
2022-05-26 21:10:16.110,0.5,-0.04,-0.54
2022-05-26 21:10:26.124,0.46,-0.04,-0.50
2022-05-26 21:10:36.139,0.5,-0.04,-0.54
2022-05-26 21:10:46.153,0.5,-0.04,-0.54
2022-05-26 21:10:56.168,0.46,-0.08,-0.54
2022-05-26 21:11:06.186, PAUSE 
2022-05-26 21:11:16.200,0.5,-0.04,-0.54
2022-05-26 21:11:26.215,0.46,-0.04,-0.5
2022-05-26 21:11:36.230,0.46,-0.08,-0.54
2022-05-26 21:11:46.245,0.5,-0.04,-0.54
2022-05-26 21:11:56.275,0.5,-0.04,-0.54
2022-05-26 21:12:06.305,0.5,-0.04,-0.54
2022-05-26 21:12:16.335,0.46,-0.08,-0.54
2022-05-26 21:12:26.350,0.5,-0.04,-0.54
2022-05-26 21:12:36.364,0.5,-0.04,-0.54
2022-05-26 21:12:46.379,0.5,-0.04,-0.54
2022-05-26 21:12:56.393,0.46,-0.04,-0.5
2022-05-26 21:13:06.412,0.5,-0.04,-0.54
2022-05-26 21:13:16.426,0.5,-0.04,-0.54
2022-05-26 21:13:26.441,0.46,-0.04,-0.5
2022-05-26 21:13:36.456,0.46,-0.08,-0.54
2022-05-26 21:13:46.486,0.5,-0.08,-0.57
2022-05-26 21:13:56.502,0.5,-0.04,-0.54
2022-05-26 21:14:06.517,0.46,-0.04,-0.5
2022-05-26 21:14:16.531,0.5,-0.08,-0.57
2022-05-26 21:14:26.546,0.5,-0.04,-0.54
2022-05-26 21:14:36.560,0.5,-0.08,-0.57
2022-05-26 21:14:46.575,0.5,-0.08,-0.57
2022-05-26 21:14:56.590,0.5,-0.08,-0.57
2022-05-26 21:15:06.608,0.5,-0.08,-0.57
2022-05-26 21:15:16.625,0.5,-0.04,-0.54
2022-05-26 21:15:26.639,0.5,-0.04,-0.54
2022-05-26 21:15:36.669,0.5,-0.08,-0.57
2022-05-26 21:15:46.684,0.54,-0.04,-0.57
2022-05-26 21:15:56.698,0.5,-0.04,-0.54
2022-05-26 21:16:06.713,0.46,-0.08,-0.54
2022-05-26 21:16:16.727,0.5,-0.08,-0.57
2022-05-26 21:16:26.742,0.5,-0.08,-0.57
2022-05-26 21:16:36.757,0.5,-0.08,-0.57
2022-05-26 21:16:46.771,0.5,-0.08,-0.57
2022-05-26 21:16:56.786,0.54,-0.08,-0.61
2022-05-26 21:17:06.801,0.54,-0.04,-0.57
2022-05-26 21:17:16.815,0.5,-0.04,-0.54
2022-05-26 21:17:26.830,0.5,-0.04,-0.54
2022-05-26 21:17:36.844,0.5,-0.04,-0.54
2022-05-26 21:17:46.859,0.5,-0.04,-0.54
2022-05-26 21:17:56.875,0.5,-0.04,-0.54
2022-05-26 21:18:06.890,0.5,-0.08,-0.57
2022-05-26 21:18:16.904,0.5,-0.08,-0.57
2022-05-26 21:18:26.921,0.5,-0.04,-0.54
2022-05-26 21:18:36.936,0.5,-0.08,-0.57
2022-05-26 21:18:46.950,0.5,-0.04,-0.54
2022-05-26 21:18:56.965,0.54,-0.04,-0.57
2022-05-26 21:19:06.984,0.5,-0.04,-0.54
2022-05-26 21:19:16.998,0.5,-0.04,-0.54
2022-05-26 21:19:27.013,0.5,-0.04,-0.54
2022-05-26 21:19:37.027,0.5,-0.04,-0.54
2022-05-26 21:19:47.042,0.54,-0.04,-0.57
2022-05-26 21:19:57.056,0.5,-0.04,-0.54
2022-05-26 21:20:07.071,0.5,-0.04,-0.54
2022-05-26 21:20:17.086,0.5,-0.08,-0.57
2022-05-26 21:20:27.103,0.5,-0.08,-0.57
2022-05-26 21:20:37.118,0.5,-0.08,-0.57
2022-05-26 21:20:47.132,0.5,-0.04,-0.54
2022-05-26 21:20:57.162,0.5,-0.04,-0.54
2022-05-26 21:21:07.180,0.5,-0.08,-0.57
2022-05-26 21:21:17.211,0.5,-0.04,-0.54
2022-05-26 21:21:27.225,0.5,-0.08,-0.57
2022-05-26 21:21:37.240,0.5,-0.04,-0.54
2022-05-26 21:21:47.254,0.5,-0.04,-0.54
2022-05-26 21:21:57.269,0.5,-0.04,-0.54
2022-05-26 21:22:07.284,0.5,-0.04,-0.54
2022-05-26 21:22:17.299,0.5,-0.04,-0.54
2022-05-26 21:22:27.314,0.5,-0.04,-0.54
2022-05-26 21:22:37.328,0.5,-0.04,-0.54
2022-05-26 21:22:47.358,0.5,-0.04,-0.54
2022-05-26 21:22:57.389,0.5,-0.04,-0.54
2022-05-26 21:23:07.407,0.46,-0.04,-0.5
2022-05-26 21:23:17.422,0.5,-0.04,-0.54
2022-05-26 21:23:27.436,0.5,-0.04,-0.54
2022-05-26 21:23:37.451,0.5,-0.04,-0.54
2022-05-26 21:23:47.465,0.46,-0.04,-0.5
2022-05-26 21:23:57.480,0.46,-0.04,-0.5
2022-05-26 21:24:07.494,0.46,-0.04,-0.5
2022-05-26 21:24:17.509,0.5,-0.04,-0.54
2022-05-26 21:24:27.523,0.46,-0.08,-0.54
2022-05-26 21:24:37.554,0.54,-0.04,-0.57
2022-05-26 21:24:47.568,0.46,-0.04,-0.5
2022-05-26 21:24:57.593,0.5,-0.08,-0.57
2022-05-26 21:25:07.611,0.46,-0.04,-0.5
2022-05-26 21:25:17.626,0.5,-0.08,-0.57
2022-05-26 21:25:27.640,0.5,-0.04,-0.54
2022-05-26 21:25:37.671,0.46,0,-0.46
2022-05-26 21:25:47.685,0.46,-0.04,-0.5
2022-05-26 21:25:57.700,0.5,-0.04,-0.54
2022-05-26 21:26:07.730,0.5,-0.04,-0.54
2022-05-26 21:26:17.744,0.5,-0.04,-0.54
2022-05-26 21:26:27.759,0.46,-0.08,-0.54
2022-05-26 21:26:37.789,0.5,-0.04,-0.54
2022-05-26 21:26:47.804,0.54,-0.04,-0.57
2022-05-26 21:26:57.834,0.5,-0.08,-0.57
2022-05-26 21:27:07.852,0.5,-0.04,-0.54
2022-05-26 21:27:17.882,0.46,-0.04,-0.5
2022-05-26 21:27:27.897,0.54,-0.04,-0.57
2022-05-26 21:27:37.927,0.5,-0.04,-0.54
2022-05-26 21:27:47.942,0.5,-0.04,-0.54
2022-05-26 21:27:57.957,0.5,-0.08,-0.57
2022-05-26 21:28:07.987,0.46,-0.04,-0.5
2022-05-26 21:28:18.002,0.46,-0.04,-0.5
2022-05-26 21:28:28.016,0.46,-0.08,-0.54
2022-05-26 21:28:38.031,0.5,-0.04,-0.54
2022-05-26 21:28:48.045,0.5,-0.04,-0.54
2022-05-26 21:28:58.060,0.5,-0.08,-0.57
2022-05-26 21:29:08.079,0.5,-0.08,-0.57
2022-05-26 21:29:18.094,0.46,-0.04,-0.5
2022-05-26 21:29:28.109,0.54,-0.04,-0.57
2022-05-26 21:29:38.123,0.5,-0.08,-0.57
2022-05-26 21:29:48.153,0.46,-0.08,-0.54
2022-05-26 21:29:58.168,0.5,-0.08,-0.57
2022-05-26 21:30:08.183,0.46,-0.04,-0.5
2022-05-26 21:30:18.198,0.5,-0.08,-0.57
2022-05-26 21:30:28.213,0.5,-0.08,-0.57
2022-05-26 21:30:38.227,0.5,-0.04,-0.54
2022-05-26 21:30:48.242,0.5,-0.04,-0.54
2022-05-26 21:30:58.272,0.5,-0.08,-0.57
2022-05-26 21:31:08.290,0.46,-0.08,-0.54
2022-05-26 21:31:18.321,0.5,-0.04,-0.54
2022-05-26 21:31:28.354,0.5,-0.04,-0.54
2022-05-26 21:31:38.368,0.5,-0.08,-0.57
2022-05-26 21:31:48.383,0.5,-0.08,-0.57
2022-05-26 21:31:58.397,0.5,-0.08,-0.57
2022-05-26 21:32:08.421,0.5,-0.08,-0.57
2022-05-26 21:32:18.437,0.46,-0.08,-0.54
2022-05-26 21:32:28.452,0.46,-0.08,-0.54
2022-05-26 21:32:38.468,0.5,-0.04,-0.54
2022-05-26 21:32:48.482,0.5,-0.08,-0.57
2022-05-26 21:32:58.497,0.5,-0.04,-0.54
2022-05-26 21:33:08.515,0.5,-0.04,-0.54
2022-05-26 21:33:18.530,0.5,-0.04,-0.54
2022-05-26 21:33:28.560,0.5,-0.04,-0.54
2022-05-26 21:33:38.575,0.5,-0.04,-0.54
2022-05-26 21:33:48.590,0.46,-0.08,-0.54
2022-05-26 21:33:58.620,0.5,-0.04,-0.54
2022-05-26 21:34:08.650,0.5,-0.08,-0.57
2022-05-26 21:34:18.680,0.5,-0.04,-0.54
2022-05-26 21:34:28.710,0.46,-0.08,-0.54
2022-05-26 21:34:38.740,0.54,-0.04,-0.57
2022-05-26 21:34:48.771,0.46,-0.08,-0.54
2022-05-26 21:34:58.798,0.5,-0.08,-0.57
2022-05-26 21:35:08.825,0.54,-0.04,-0.57
2022-05-26 21:35:18.855,0.5,-0.08,-0.57
2022-05-26 21:35:28.885,0.5,-0.04,-0.54
2022-05-26 21:35:38.915,0.5,-0.08,-0.57
2022-05-26 21:35:48.946,0.5,-0.08,-0.57
2022-05-26 21:35:58.976,0.54,-0.04,-0.57
2022-05-26 21:36:09.006,0.46,-0.04,-0.5
2022-05-26 21:36:19.036,0.5,-0.04,-0.54
2022-05-26 21:36:29.066,0.5,-0.04,-0.54
2022-05-26 21:36:39.096,0.54,-0.04,-0.57
2022-05-26 21:36:49.126,0.46,-0.04,-0.5
